state,county_name,fips_code,carrier,issuer_id,plan_count
IA,Benton County,19011,Medica,93078,12
IA,Benton County,19011,Wellmark Health Plan of Iowa,25896,11
IA,Black Hawk County,19013,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,36
IA,Black Hawk County,19013,Freedom Life Insurance,18492,2
IA,Black Hawk County,19013,Golden Rule Insurance Company (UHC),32608,1
IA,Black Hawk County,19013,Medica,93078,12
IA,Black Hawk County,19013,Wellmark Health Plan of Iowa,25896,11
IA,Black Hawk County,19013,"Wellmark Value Health Plan, Inc.",74406,9
IA,Boone County,19015,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,36
IA,Boone County,19015,Freedom Life Insurance,18492,2
IA,Boone County,19015,Golden Rule Insurance Company (UHC),32608,1
IA,Boone County,19015,Medica,93078,11
IA,Boone County,19015,Wellmark Health Plan of Iowa,25896,11
IA,Boone County,19015,"Wellmark Value Health Plan, Inc.",74406,9
IA,Bremer County,19017,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,36
IA,Bremer County,19017,Freedom Life Insurance,18492,2
IA,Bremer County,19017,Golden Rule Insurance Company (UHC),32608,1
IA,Bremer County,19017,Medica,93078,11
IA,Bremer County,19017,Wellmark Health Plan of Iowa,25896,11
IA,Bremer County,19017,"Wellmark Value Health Plan, Inc.",74406,9
IA,Buchanan County,19019,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,36
IA,Buchanan County,19019,Freedom Life Insurance,18492,2
IA,Buchanan County,19019,Golden Rule Insurance Company (UHC),32608,1
IA,Buchanan County,19019,Medica,93078,12
IA,Buchanan County,19019,Wellmark Health Plan of Iowa,25896,11
IA,Buchanan County,19019,"Wellmark Value Health Plan, Inc.",74406,9
IA,Buena Vista County,19021,Freedom Life Insurance,18492,2
IA,Buena Vista County,19021,Golden Rule Insurance Company (UHC),32608,1
IA,Buena Vista County,19021,Medica,93078,11
IA,Buena Vista County,19021,Wellmark Health Plan of Iowa,25896,11
IA,Butler County,19023,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Butler County,19023,Freedom Life Insurance,18492,2
IA,Butler County,19023,Golden Rule Insurance Company (UHC),32608,1
IA,Butler County,19023,Medica,93078,11
IA,Butler County,19023,Wellmark Health Plan of Iowa,25896,11
IA,Butler County,19023,"Wellmark Value Health Plan, Inc.",74406,9
IA,Calhoun County,19025,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Calhoun County,19025,Freedom Life Insurance,18492,2
IA,Calhoun County,19025,Golden Rule Insurance Company (UHC),32608,1
IA,Calhoun County,19025,Medica,93078,11
IA,Calhoun County,19025,Wellmark Health Plan of Iowa,25896,11
IA,Carroll County,19027,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Carroll County,19027,Freedom Life Insurance,18492,2
IA,Carroll County,19027,Golden Rule Insurance Company (UHC),32608,1
IA,Carroll County,19027,Medica,93078,11
IA,Carroll County,19027,Wellmark Health Plan of Iowa,25896,11
IA,Cass County,19029,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Cass County,19029,Freedom Life Insurance,18492,2
IA,Cass County,19029,Golden Rule Insurance Company (UHC),32608,1
IA,Cass County,19029,Medica,93078,11
IA,Cass County,19029,Wellmark Health Plan of Iowa,25896,11
IA,Cedar County,19031,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Cedar County,19031,Freedom Life Insurance,18492,2
IA,Cedar County,19031,Golden Rule Insurance Company (UHC),32608,1
IA,Cedar County,19031,Medica,93078,12
IA,Cedar County,19031,Wellmark Health Plan of Iowa,25896,11
IA,Cerro Gordo County,19033,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Cerro Gordo County,19033,Freedom Life Insurance,18492,2
IA,Cerro Gordo County,19033,Golden Rule Insurance Company (UHC),32608,1
IA,Cerro Gordo County,19033,Medica,93078,11
IA,Cerro Gordo County,19033,Wellmark Health Plan of Iowa,25896,11
IA,Cherokee County,19035,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Cherokee County,19035,Freedom Life Insurance,18492,2
IA,Cherokee County,19035,Golden Rule Insurance Company (UHC),32608,1
IA,Cherokee County,19035,Medica,93078,11
IA,Cherokee County,19035,Wellmark Health Plan of Iowa,25896,11
IA,Chickasaw County,19037,Freedom Life Insurance,18492,2
IA,Chickasaw County,19037,Golden Rule Insurance Company (UHC),32608,1
IA,Chickasaw County,19037,Medica,93078,11
IA,Chickasaw County,19037,Wellmark Health Plan of Iowa,25896,11
IA,Chickasaw County,19037,"Wellmark Value Health Plan, Inc.",74406,9
IA,Clarke County,19039,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Clarke County,19039,Freedom Life Insurance,18492,2
IA,Clarke County,19039,Golden Rule Insurance Company (UHC),32608,1
IA,Clarke County,19039,Medica,93078,11
IA,Clarke County,19039,Wellmark Health Plan of Iowa,25896,11
IA,Clay County,19041,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Clay County,19041,"Avera Health Plans, Inc.",74980,3
IA,Clay County,19041,Freedom Life Insurance,18492,2
IA,Clay County,19041,Golden Rule Insurance Company (UHC),32608,1
IA,Clay County,19041,Medica,93078,11
IA,Clay County,19041,Wellmark Health Plan of Iowa,25896,11
IA,Clayton County,19043,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Clayton County,19043,Freedom Life Insurance,18492,2
IA,Clayton County,19043,Golden Rule Insurance Company (UHC),32608,1
IA,Clayton County,19043,"Gundersen Health Plan, Inc.",27651,31
IA,Clayton County,19043,Medica,93078,12
IA,Clayton County,19043,Wellmark Health Plan of Iowa,25896,11
IA,Clinton County,19045,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,36
IA,Clinton County,19045,Freedom Life Insurance,18492,2
IA,Clinton County,19045,Golden Rule Insurance Company (UHC),32608,1
IA,Clinton County,19045,Medica,93078,12
IA,Clinton County,19045,Wellmark Health Plan of Iowa,25896,11
IA,Clinton County,19045,"Wellmark Value Health Plan, Inc.",74406,9
IA,Crawford County,19047,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Crawford County,19047,Freedom Life Insurance,18492,2
IA,Crawford County,19047,Golden Rule Insurance Company (UHC),32608,1
IA,Crawford County,19047,Medica,93078,11
IA,Crawford County,19047,Wellmark Health Plan of Iowa,25896,11
IA,Dallas County,19049,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,54
IA,Dallas County,19049,Freedom Life Insurance,18492,2
IA,Dallas County,19049,Golden Rule Insurance Company (UHC),32608,1
IA,Dallas County,19049,Medica,93078,11
IA,Dallas County,19049,Wellmark Health Plan of Iowa,25896,11
IA,Dallas County,19049,"Wellmark Value Health Plan, Inc.",74406,9
IA,Davis County,19051,Freedom Life Insurance,18492,2
IA,Davis County,19051,Golden Rule Insurance Company (UHC),32608,1
IA,Davis County,19051,Medica,93078,11
IA,Davis County,19051,Wellmark Health Plan of Iowa,25896,11
IA,Davis County,19051,"Wellmark Value Health Plan, Inc.",74406,9
IA,Decatur County,19053,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Decatur County,19053,Freedom Life Insurance,18492,2
IA,Decatur County,19053,Golden Rule Insurance Company (UHC),32608,1
IA,Decatur County,19053,Medica,93078,11
IA,Decatur County,19053,Wellmark Health Plan of Iowa,25896,11
IA,Decatur County,19053,"Wellmark Value Health Plan, Inc.",74406,9
IA,Delaware County,19055,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Delaware County,19055,Freedom Life Insurance,18492,2
IA,Delaware County,19055,Golden Rule Insurance Company (UHC),32608,1
IA,Delaware County,19055,Medica,93078,12
IA,Delaware County,19055,Wellmark Health Plan of Iowa,25896,11
IA,Des Moines County,19057,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Des Moines County,19057,Freedom Life Insurance,18492,2
IA,Des Moines County,19057,Golden Rule Insurance Company (UHC),32608,1
IA,Des Moines County,19057,Medica,93078,11
IA,Des Moines County,19057,Wellmark Health Plan of Iowa,25896,11
IA,Des Moines County,19057,"Wellmark Synergy Health, Inc.",87928,8
IA,Dickinson County,19059,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Dickinson County,19059,"Avera Health Plans, Inc.",74980,3
IA,Dickinson County,19059,Freedom Life Insurance,18492,2
IA,Dickinson County,19059,Golden Rule Insurance Company (UHC),32608,1
IA,Dickinson County,19059,Medica,93078,11
IA,Dickinson County,19059,Wellmark Health Plan of Iowa,25896,11
IA,Dubuque County,19061,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Dubuque County,19061,Freedom Life Insurance,18492,2
IA,Dubuque County,19061,Golden Rule Insurance Company (UHC),32608,1
IA,Dubuque County,19061,Medica,93078,12
IA,Dubuque County,19061,Wellmark Health Plan of Iowa,25896,11
IA,Emmet County,19063,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Emmet County,19063,"Avera Health Plans, Inc.",74980,3
IA,Emmet County,19063,Freedom Life Insurance,18492,2
IA,Emmet County,19063,Golden Rule Insurance Company (UHC),32608,1
IA,Emmet County,19063,Medica,93078,11
IA,Emmet County,19063,Wellmark Health Plan of Iowa,25896,11
IA,Fayette County,19065,Freedom Life Insurance,18492,2
IA,Fayette County,19065,Golden Rule Insurance Company (UHC),32608,1
IA,Fayette County,19065,"Gundersen Health Plan, Inc.",27651,31
IA,Fayette County,19065,Medica,93078,11
IA,Fayette County,19065,Wellmark Health Plan of Iowa,25896,11
IA,Fayette County,19065,"Wellmark Value Health Plan, Inc.",74406,9
IA,Floyd County,19067,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Floyd County,19067,Freedom Life Insurance,18492,2
IA,Floyd County,19067,Golden Rule Insurance Company (UHC),32608,1
IA,Floyd County,19067,Medica,93078,11
IA,Floyd County,19067,Wellmark Health Plan of Iowa,25896,11
IA,Floyd County,19067,"Wellmark Value Health Plan, Inc.",74406,9
IA,Franklin County,19069,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Franklin County,19069,Freedom Life Insurance,18492,2
IA,Franklin County,19069,Golden Rule Insurance Company (UHC),32608,1
IA,Franklin County,19069,Medica,93078,11
IA,Franklin County,19069,Wellmark Health Plan of Iowa,25896,11
IA,Franklin County,19069,"Wellmark Value Health Plan, Inc.",74406,9
IA,Fremont County,19071,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Fremont County,19071,Freedom Life Insurance,18492,2
IA,Fremont County,19071,Golden Rule Insurance Company (UHC),32608,1
IA,Fremont County,19071,Medica,93078,11
IA,Fremont County,19071,Wellmark Health Plan of Iowa,25896,11
IA,Greene County,19073,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Greene County,19073,Freedom Life Insurance,18492,2
IA,Greene County,19073,Golden Rule Insurance Company (UHC),32608,1
IA,Greene County,19073,Medica,93078,11
IA,Greene County,19073,Wellmark Health Plan of Iowa,25896,11
IA,Grundy County,19075,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Grundy County,19075,Freedom Life Insurance,18492,2
IA,Grundy County,19075,Golden Rule Insurance Company (UHC),32608,1
IA,Grundy County,19075,Medica,93078,11
IA,Grundy County,19075,Wellmark Health Plan of Iowa,25896,11
IA,Grundy County,19075,"Wellmark Value Health Plan, Inc.",74406,9
IA,Guthrie County,19077,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Guthrie County,19077,Freedom Life Insurance,18492,2
IA,Guthrie County,19077,Golden Rule Insurance Company (UHC),32608,1
IA,Guthrie County,19077,Medica,93078,11
IA,Guthrie County,19077,Wellmark Health Plan of Iowa,25896,11
IA,Hamilton County,19079,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Hamilton County,19079,Freedom Life Insurance,18492,2
IA,Hamilton County,19079,Golden Rule Insurance Company (UHC),32608,1
IA,Hamilton County,19079,Medica,93078,11
IA,Hamilton County,19079,Wellmark Health Plan of Iowa,25896,11
IA,Hamilton County,19079,"Wellmark Value Health Plan, Inc.",74406,9
IA,Hancock County,19081,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Hancock County,19081,Freedom Life Insurance,18492,2
IA,Hancock County,19081,Golden Rule Insurance Company (UHC),32608,1
IA,Hancock County,19081,Medica,93078,11
IA,Hancock County,19081,Wellmark Health Plan of Iowa,25896,11
IA,Hardin County,19083,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Hardin County,19083,Freedom Life Insurance,18492,2
IA,Hardin County,19083,Golden Rule Insurance Company (UHC),32608,1
IA,Hardin County,19083,Medica,93078,11
IA,Hardin County,19083,Wellmark Health Plan of Iowa,25896,11
IA,Hardin County,19083,"Wellmark Value Health Plan, Inc.",74406,9
IA,Harrison County,19085,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Harrison County,19085,Freedom Life Insurance,18492,2
IA,Harrison County,19085,Golden Rule Insurance Company (UHC),32608,1
IA,Harrison County,19085,Medica,93078,11
IA,Harrison County,19085,Wellmark Health Plan of Iowa,25896,11
IA,Henry County,19087,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Henry County,19087,Freedom Life Insurance,18492,2
IA,Henry County,19087,Golden Rule Insurance Company (UHC),32608,1
IA,Henry County,19087,Medica,93078,11
IA,Henry County,19087,Wellmark Health Plan of Iowa,25896,11
IA,Howard County,19089,Freedom Life Insurance,18492,2
IA,Howard County,19089,Golden Rule Insurance Company (UHC),32608,1
IA,Howard County,19089,"Gundersen Health Plan, Inc.",27651,31
IA,Howard County,19089,Medica,93078,11
IA,Howard County,19089,Wellmark Health Plan of Iowa,25896,11
IA,Howard County,19089,"Wellmark Value Health Plan, Inc.",74406,9
IA,Humboldt County,19091,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Humboldt County,19091,Freedom Life Insurance,18492,2
IA,Humboldt County,19091,Golden Rule Insurance Company (UHC),32608,1
IA,Humboldt County,19091,Medica,93078,11
IA,Humboldt County,19091,Wellmark Health Plan of Iowa,25896,11
IA,Ida County,19093,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,36
IA,Ida County,19093,Freedom Life Insurance,18492,2
IA,Ida County,19093,Golden Rule Insurance Company (UHC),32608,1
IA,Ida County,19093,Medica,93078,11
IA,Ida County,19093,Wellmark Health Plan of Iowa,25896,11
IA,Iowa County,19095,Freedom Life Insurance,18492,2
IA,Iowa County,19095,Golden Rule Insurance Company (UHC),32608,1
IA,Iowa County,19095,Medica,93078,12
IA,Iowa County,19095,Wellmark Health Plan of Iowa,25896,11
IA,Jackson County,19097,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Jackson County,19097,Freedom Life Insurance,18492,2
IA,Jackson County,19097,Golden Rule Insurance Company (UHC),32608,1
IA,Jackson County,19097,Medica,93078,12
IA,Jackson County,19097,Wellmark Health Plan of Iowa,25896,11
IA,Jackson County,19097,"Wellmark Value Health Plan, Inc.",74406,9
IA,Jasper County,19099,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,36
IA,Jasper County,19099,Freedom Life Insurance,18492,2
IA,Jasper County,19099,Golden Rule Insurance Company (UHC),32608,1
IA,Jasper County,19099,Medica,93078,11
IA,Jasper County,19099,Wellmark Health Plan of Iowa,25896,11
IA,Jasper County,19099,"Wellmark Value Health Plan, Inc.",74406,9
IA,Jefferson County,19101,Freedom Life Insurance,18492,2
IA,Jefferson County,19101,Golden Rule Insurance Company (UHC),32608,1
IA,Jefferson County,19101,Medica,93078,11
IA,Jefferson County,19101,Wellmark Health Plan of Iowa,25896,11
IA,Johnson County,19103,Freedom Life Insurance,18492,2
IA,Johnson County,19103,Golden Rule Insurance Company (UHC),32608,1
IA,Johnson County,19103,Medica,93078,12
IA,Johnson County,19103,Wellmark Health Plan of Iowa,25896,11
IA,Johnson County,19103,"Wellmark Synergy Health, Inc.",87928,7
IA,Jones County,19105,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Jones County,19105,Freedom Life Insurance,18492,2
IA,Jones County,19105,Golden Rule Insurance Company (UHC),32608,1
IA,Jones County,19105,Medica,93078,12
IA,Jones County,19105,Wellmark Health Plan of Iowa,25896,11
IA,Keokuk County,19107,Freedom Life Insurance,18492,2
IA,Keokuk County,19107,Golden Rule Insurance Company (UHC),32608,1
IA,Keokuk County,19107,Medica,93078,11
IA,Keokuk County,19107,Wellmark Health Plan of Iowa,25896,11
IA,Kossuth County,19109,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,18
IA,Kossuth County,19109,Freedom Life Insurance,18492,2
IA,Kossuth County,19109,Golden Rule Insurance Company (UHC),32608,1
IA,Kossuth County,19109,Medica,93078,11
IA,Kossuth County,19109,Wellmark Health Plan of Iowa,25896,11
IA,Lee County,19111,Freedom Life Insurance,18492,2
IA,Lee County,19111,Golden Rule Insurance Company (UHC),32608,1
IA,Lee County,19111,Medica,93078,11
IA,Lee County,19111,Wellmark Health Plan of Iowa,25896,11
IA,Linn County,19113,"Aetna Health Inc. DBA Coventry Health Care of Iowa, Inc.",18973,36
IA,Linn County,19113,Freedom Life Insurance,18492,2
IA,Linn County,19113,Golden Rule Insurance Company (UHC),32608,1
IA,Linn County,19113,Medica,93078,12
IA,Linn County,19113,Wellmark Health Plan of Iowa,25896,11
IA,Linn County,19113,"Wellmark Synergy Health, Inc.",87928,7
IA,Louisa County,19115,Freedom Life Insurance,18492,2
IA,Louisa County,19115,Golden Rule Insurance Company (UHC),32608,1
IA,Louisa County,19115,Medica,93078,11
IA,Louisa County,19115,Wellmark Health Plan of Iowa,25896,11
